https://cmshltinfo.app.cern.ch/summary,,,,,,
path (click to see more detail),act. lumi (fb-1),eff. lumi (fb-1),counts,first run,last run,dataset(s)
HLT_AK8PFJet250_SoftDropMass40_PFAK8ParticleNetTauTau0p30_v,35.2,35.2,,352494,362760,"JetHT, JetMET"
HLT_AK8PFJet275_SoftDropMass40_PFAK8ParticleNetTauTau0p30_v,35.2,35.2,,352494,362760,"JetHT, JetMET"
HLT_AK8PFJet400_MassSD30_v,21.7,21.7,,355862,362760,"JetHT, JetMET"
HLT_AK8PFJet420_MassSD30_v,35.1,35.1,,355862,362760,"JetHT, JetMET"
HLT_AK8PFJet450_MassSD30_v,35.1,35.1,,355862,362760,"JetHT, JetMET"
HLT_AK8DiPFJet250_250_MassSD30_v,21.7,21.7,,355862,362760,"JetHT, JetMET"
HLT_AK8DiPFJet250_250_MassSD50_v,35.1,35.1,,355862,362760,"JetHT, JetMET"
HLT_AK8DiPFJet260_260_MassSD30_v,21.7,21.7,,355862,362760,"JetHT, JetMET"
HLT_AK8DiPFJet270_270_MassSD30_v,35.1,35.1,,355862,362760,"JetHT, JetMET"
HLT_PFHT1050_v,35.2,35.2,,352494,362760,"JetHT, JetMET, ScoutingPFMonitor"
HLT_PFJet110_v,34.5,0.0077,,356426,362760,JetMET
HLT_DiPFJetAve260_HFJEC_v,27,27,,359568,362760,JetMET
HLT_PFMET110_PFMHT110_IDTight_v,0,0,,352494,362760,"JetMET, MET"
HLT_PFMET120_PFMHT120_IDTight_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMETNoMu110_PFMHTNoMu110_IDTight_v,0,0,,352494,362760,"JetMET, MET"
HLT_PFMET130_PFMHT130_IDTight_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMET140_PFMHT140_IDTight_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMETTypeOne110_PFMHT110_IDTight_v,0,0,,352494,362760,"JetMET, MET"
HLT_PFMETTypeOne120_PFMHT120_IDTight_v,0,0,,352494,362760,"JetMET, MET"
HLT_PFMETTypeOne130_PFMHT130_IDTight_v,0,0,,352494,362760,"JetMET, MET"
HLT_PFMETTypeOne140_PFMHT140_IDTight_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMET120_PFMHT120_IDTight_PFHT60_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_PFHT60_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMETTypeOne120_PFMHT120_IDTight_PFHT60_v,0,0,,352494,362760,"JetMET, MET"
HLT_PFMETNoMu130_PFMHTNoMu130_IDTight_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMETNoMu140_PFMHTNoMu140_IDTight_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_L1ETMHadSeeds_v,35.2,0.034,,352494,362760,"JetMET, MET"
HLT_CaloMHT90_v,35.2,0.27,,352494,362760,"JetMET, MET"
HLT_CaloMET90_NotCleaned_v,35.2,0.27,,352494,362760,"JetMET, MET"
HLT_PFMET200_NotCleaned_v,35.2,2.2,,352494,362760,"JetMET, MET"
HLT_MET105_IsoTrk50_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_MET120_IsoTrk50_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_DiJet110_35_Mjj650_PFMET110_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_DiJet110_35_Mjj650_PFMET120_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_DiJet110_35_Mjj650_PFMET130_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_TripleJet110_35_35_Mjj650_PFMET110_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_TripleJet110_35_35_Mjj650_PFMET120_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_TripleJet110_35_35_Mjj650_PFMET130_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMET100_PFMHT100_IDTight_PFHT60_v,0,0,,352494,362760,"JetMET, MET"
HLT_PFMETNoMu100_PFMHTNoMu100_IDTight_PFHT60_v,0,0,,352494,362760,"JetMET, MET"
HLT_PFMETTypeOne100_PFMHT100_IDTight_PFHT60_v,0,0,,352494,362760,"JetMET, MET"
HLT_CaloMET350_NotCleaned_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMET250_NotCleaned_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMET300_NotCleaned_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMET200_BeamHaloCleaned_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMETTypeOne200_BeamHaloCleaned_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMET105_IsoTrk50_v,35.2,35.2,,352494,362760,"JetMET, MET"
HLT_PFMET110_PFJet100_v,2.5,2.5,,352494,362760,"JetMET, MET"
HLT_PFMETNoMu110_PFMHTNoMu110_IDTight_FilterHF_v,35.1,35.1,,355862,362760,"JetMET, MET"
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_FilterHF_v,35.1,35.1,,355862,362760,"JetMET, MET"
HLT_PFMETNoMu130_PFMHTNoMu130_IDTight_FilterHF_v,35.1,35.1,,355862,362760,"JetMET, MET"
HLT_PFMETNoMu140_PFMHTNoMu140_IDTight_FilterHF_v,35.1,35.1,,355862,362760,"JetMET, MET"
HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v,0.64,0.64,,352494,356386,MET
HLT_MonoCentralPFJet80_PFMETNoMu110_PFMHTNoMu110_IDTight_v,0,0,,352494,356386,MET
HLT_MonoCentralPFJet80_PFMETNoMu130_PFMHTNoMu130_IDTight_v,0.64,0.64,,352494,356386,MET
HLT_MonoCentralPFJet80_PFMETNoMu140_PFMHTNoMu140_IDTight_v,0.64,0.64,,352494,356386,MET
HLT_CaloMET80_NotCleaned_v,0.64,0.005,,352494,356386,MET
HLT_CaloMET100_NotCleaned_v,0.64,0.005,,352494,356386,MET
HLT_CaloMET110_NotCleaned_v,0.64,0.005,,352494,356386,MET
HLT_CaloMET250_NotCleaned_v,0.64,0.08,,352494,356386,MET
HLT_PFMET100_PFMHT100_IDTight_CaloBTagDeepCSV_3p1_v,0,0,,352494,356386,MET
HLT_PFMET110_PFMHT110_IDTight_CaloBTagDeepCSV_3p1_v,0.64,0.64,,352494,356386,MET
HLT_PFMET120_PFMHT120_IDTight_CaloBTagDeepCSV_3p1_v,0.64,0.64,,352494,356386,MET
HLT_PFMET130_PFMHT130_IDTight_CaloBTagDeepCSV_3p1_v,0.64,0.64,,352494,356386,MET
HLT_PFMET140_PFMHT140_IDTight_CaloBTagDeepCSV_3p1_v,0.64,0.64,,352494,356386,MET
HLT_CaloMET300_NotCleaned_v,0.64,0.16,,352494,356386,MET
HLT_PFMET105_PFJet100_looseRecoiling_v,0,0,,352494,356386,MET
HLT_PFMET110_PFJet100_looseRecoiling_v,0,0,,352494,356386,MET
HLT_MinimumBiasHF_v,0,0,,352416,355769,MinimumBias
HLT_PixelClusters_WP1_v,0,0,,352416,355769,MinimumBias
HLT_PixelClusters_WP2_v,0,0,,352416,355769,MinimumBias
HLT_MinimumBiasHF_split_v,0,0,,352416,355769,MinimumBias[0-9]
HLT_PixelClusters_WP2_split_v,0,0,,352416,355769,MinimumBias[0-9]
HLT_IsoMu27_MediumDeepTauPFTauHPS20_eta2p1_SingleL1_v,34.5,34.5,,356426,362760,Muon
HLT_IsoMu50_AK8PFJet230_SoftDropMass40_v,34.5,34.5,,356426,362760,Muon
HLT_IsoMu50_AK8PFJet230_SoftDropMass40_PFAK8ParticleNetBB0p35_v,34.5,34.5,,356426,362760,Muon
HLT_DoubleL2Mu_L3Mu16NoVtx_VetoL3Mu0DxyMax0p1cm_v,34.5,34.5,,356426,362760,Muon
HLT_DoubleL2Mu_L3Mu18NoVtx_VetoL3Mu0DxyMax0p1cm_v,34.5,34.5,,356426,362760,Muon
HLT_DoubleL2Mu10NoVtx_2Cha_CosmicSeed_VetoL3Mu0DxyMax1cm_v,34.5,34.5,,356426,362760,Muon
HLT_DoubleL2Mu12NoVtx_2Cha_CosmicSeed_VetoL3Mu0DxyMax1cm_v,34.5,34.5,,356426,362760,Muon
HLT_Mu50_L1SingleMuShower_v,10.6,10.6,,359568,362760,Muon
HLT_IsoMu27_v,35.2,35.2,,352494,362760,"Muon, ScoutingPFMonitor, SingleMuon"
HLT_Mu50_v,35.2,35.2,,352494,362760,"Muon, ScoutingPFMonitor, SingleMuon"
HLT_IsoMu20_v,35.2,0.17,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu24_eta2p1_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu20_v,35.2,0.046,,352494,362760,"Muon, SingleMuon"
HLT_Mu27_v,35.2,0.9,,352494,362760,"Muon, SingleMuon"
HLT_Mu55_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu15_IsoVVVL_PFHT600_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu24_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu3_PFJet40_v,35.2,0.0026,,352494,362760,"Muon, SingleMuon"
HLT_L1SingleMu18_v,3.2,0.00012,,352494,362760,"Muon, SingleMuon"
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_L1SingleMu25_v,3.2,0.00018,,352494,362760,"Muon, SingleMuon"
HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu15_IsoVVVL_PFHT450_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu50_IsoVVVL_PFHT450_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu15_v,34.5,0.061,,352494,362760,"Muon, SingleMuon"
HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v,15.6,15.6,,352494,362760,"Muon, SingleMuon"
HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight_v,35.2,0.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v,21.8,21.8,,352494,362760,"Muon, SingleMuon"
HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight_v,35.2,0.13,,352494,362760,"Muon, SingleMuon"
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v,0,0,,352494,362760,"Muon, SingleMuon"
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v,0,0,,352494,362760,"Muon, SingleMuon"
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_CrossL1_v,3.8,3.8,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu24_TwoProngs35_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_CascadeMu100_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_HighPtTkMu100_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu20_eta2p1_LooseDeepTauPFTauHPS27_eta2p1_CrossL1_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu24_eta2p1_LooseDeepTauPFTauHPS180_eta2p1_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu24_eta2p1_LooseDeepTauPFTauHPS30_eta2p1_CrossL1_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu24_eta2p1_MediumDeepTauPFTauHPS35_L2NN_eta2p1_CrossL1_v,35.2,35.2,,352494,362760,"Muon, SingleMuon"
HLT_IsoMu24_eta2p1_MediumDeepTauPFTauHPS30_L2NN_eta2p1_CrossL1_v,35.1,35.1,,355862,362760,"Muon, SingleMuon"
HLT_IsoMu24_eta2p1_MediumDeepTauPFTauHPS30_L2NN_eta2p1_PFJet60_CrossL1_v,35.1,35.1,,355862,362760,"Muon, SingleMuon"
HLT_IsoMu24_eta2p1_MediumDeepTauPFTauHPS30_L2NN_eta2p1_PFJet75_CrossL1_v,35.1,35.1,,355862,362760,"Muon, SingleMuon"
HLT_IsoMu24_eta2p1_MediumDeepTauPFTauHPS20_eta2p1_SingleL1_v,35.1,35.1,,355862,362760,"Muon, SingleMuon"
HLT_IsoMu24_eta2p1_MediumDeepTauPFTauHPS45_L2NN_eta2p1_CrossL1_v,35.1,35.1,,355862,362760,"Muon, SingleMuon"
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,35.2,2.2,,352494,362760,MuonEG
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v,35.2,35.2,,352494,362760,MuonEG
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v,35.2,17.6,,352494,362760,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,35.2,2.2,,352494,362760,MuonEG
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v,35.2,35.2,,352494,362760,MuonEG
HLT_DoubleMu20_7_Mass0to30_L1_DM4EG_v,0.64,0.021,,352494,356386,MuonEG
HLT_DoubleMu20_7_Mass0to30_Photon23_v,0.64,0.64,,352494,356386,MuonEG
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_DZ_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v,35.2,7,,352494,362760,MuonEG
HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL_v,35.2,35.2,,352494,362760,MuonEG
HLT_DoubleMu20_7_Mass0to30_L1_DM4_v,0,0,,352494,356386,MuonEG
HLT_Mu27_Ele37_CaloIdL_MW_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu37_Ele27_CaloIdL_MW_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu12_DoublePhoton20_v,0.64,0.64,,352494,356386,MuonEG
HLT_Mu17_Photon30_IsoCaloId_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL_v,35.2,35.2,,352494,362760,MuonEG
HLT_DiMu4_Ele9_CaloIdL_TrackIdL_DZ_Mass3p8_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBtagDeepCSV_1p5_v,15.6,15.6,,352494,362760,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_CaloBtagDeepCSV_1p5_v,15.6,15.6,,352494,362760,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBtagDeepJet_1p5_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu20NoFiltersNoVtxDisplaced_Photon20_CaloCustomId_v,35.2,35.2,,352494,362760,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBTagParticleNet_2BTagSum0p65_v,34.5,34.5,,356426,362760,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_QuadPFJet70_50_40_30_v,34.5,34.5,,356426,362760,MuonEG
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_QuadPFJet70_50_40_30_PFBTagParticleNet_2BTagSum0p65_v,34.5,34.5,,356426,362760,MuonEG
HLT_L2Mu10_NoVertex_NoBPTX_v,35,0.9,,352494,362760,NoBPTX
HLT_L2Mu10_NoVertex_NoBPTX3BX_v,35,0.44,,352494,362760,NoBPTX
HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v,35,35,,352494,362760,NoBPTX
HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX_v,35,35,,352494,362760,NoBPTX
HLT_UncorrectedJetE30_NoBPTX_v,35,1.1,,352494,362760,NoBPTX
HLT_UncorrectedJetE30_NoBPTX3BX_v,35,1.7,,352494,362760,NoBPTX
HLT_UncorrectedJetE60_NoBPTX3BX_v,35,35,,352494,362760,NoBPTX
HLT_UncorrectedJetE70_NoBPTX3BX_v,35,35,,352494,362760,NoBPTX
HLT_CDC_L2cosmic_5p5_er1p0_v,35.2,5,,352416,362760,NoBPTX
HLT_CDC_L2cosmic_10_er1p0_v,35.2,15.1,,352416,362760,NoBPTX
HLT_DoubleMu4_3_Photon4_BsToMMG_v,34.5,34.5,,355862,362760,ReservedDoubleMuonLowMass
HLT_DoubleMu4_3_Displaced_Photon4_BsToMMG_v,34.5,34.5,,355862,362760,ReservedDoubleMuonLowMass
HLT_DoubleMu4_JpsiTrk_Bc_v,34.5,34.5,,355862,362760,ReservedDoubleMuonLowMass
HLT_Dimuon10_Upsilon_y1p4_v,34.5,34.5,,355862,362760,ReservedDoubleMuonLowMass
HLT_Dimuon14_PsiPrime_v,34.5,34.5,,355862,362760,ReservedDoubleMuonLowMass
HLT_Dimuon14_PsiPrime_noCorrL1_v,34.5,34.5,,355862,362760,ReservedDoubleMuonLowMass
DST_Run3_PFScoutingPixelTracking_v,35.2,35.2,,352494,362760,ScoutingPFMonitor
HLT_L2Mu10_v,0.64,0.00011,,352494,356386,SingleMuon
HLT_L2Mu50_v,0.64,0.0013,,352494,356386,SingleMuon
HLT_IsoMu30_v,0.64,0.64,,352494,356386,SingleMuon
HLT_Mu12_v,0,0,,352494,356386,SingleMuon
HLT_L1SingleMu18Test_v,0,0,,355374,355769,SingleMuon
HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_v,3.8,3.8,,352494,362760,Tau
HLT_MediumChargedIsoPFTau200HighPtRelaxedIso_Trk50_eta2p1_v,0,0,,352494,356386,Tau
HLT_MediumChargedIsoPFTau220HighPtRelaxedIso_Trk50_eta2p1_v,0,0,,352494,356386,Tau
HLT_Photon35_TwoProngs35_v,35.2,35.2,,352494,362760,Tau
HLT_VBF_DoubleLooseChargedIsoPFTauHPS20_Trk1_eta2p1_v,0.64,0.64,,352494,356386,Tau
HLT_VBF_DoubleMediumChargedIsoPFTauHPS20_Trk1_eta2p1_v,0.64,0.64,,352494,356386,Tau
HLT_VBF_DoubleTightChargedIsoPFTauHPS20_Trk1_eta2p1_v,4.4,4.4,,352494,362760,Tau
HLT_DoubleMediumDeepTauIsoPFTauHPS35_L2NN_eta2p1_v,0.09,0.09,,352494,355769,Tau
HLT_DoubleMediumChargedIsoPFTauHPS40_Trk1_eta2p1_v,3.8,3.8,,352494,362760,Tau
HLT_DoubleTightChargedIsoPFTauHPS35_Trk1_eta2p1_v,3.8,3.8,,352494,362760,Tau
HLT_LooseDeepTauPFTauHPS180_L2NN_eta2p1_v,35.2,35.2,,352494,362760,Tau
HLT_DoubleMediumDeepTauIsoPFTauHPS30_L2NN_eta2p1_PFJet60_v,0.09,0.09,,352494,355769,Tau
HLT_DoublePFJets40_Mass500_MediumDeepTau45_L2NN_MediumDeepTau20_eta2p1_v,0.09,0.09,,352494,355769,Tau
HLT_DoubleMediumChargedIsoDisplacedPFTauHPS32_Trk1_eta2p1_v,35.2,35.2,,352494,362760,Tau
HLT_VBF_DoubleMediumDeepTauPFTauHPS20_eta2p1_v,35.1,35.1,,355862,362760,Tau
HLT_DoubleMediumDeepTauPFTauHPS35_L2NN_eta2p1_v,35.1,35.1,,355862,362760,Tau
HLT_DoubleMediumDeepTauPFTauHPS30_L2NN_eta2p1_PFJet60_v,35.1,35.1,,355862,362760,Tau
HLT_DoubleMediumDeepTauPFTauHPS30_L2NN_eta2p1_PFJet75_v,35.1,35.1,,355862,362760,Tau
HLT_DoublePFJets40_Mass500_MediumDeepTauPFTauHPS45_L2NN_MediumDeepTauPFTauHPS20_eta2p1_v,35.1,35.1,,355862,362760,Tau
HLT_Random_v,35.2,0.88,,352416,362760,ZeroBias
HLT_ZeroBias_v,35.2,0.000027,,352416,362760,ZeroBias
HLT_ZeroBias_IsolatedBunches_v,34.7,1.1,,352416,362760,ZeroBias
HLT_ZeroBias_FirstCollisionAfterAbortGap_v,35.2,0.031,,352416,362760,ZeroBias
HLT_ZeroBias_FirstCollisionInTrain_v,35.2,0.062,,352416,362760,ZeroBias
HLT_ZeroBias_FirstBXAfterTrain_v,35.2,0.001,,352416,362760,ZeroBias
HLT_ZeroBias_LastCollisionInTrain_v,35.2,0.0005,,352416,362760,ZeroBias
HLT_ZeroBias_Alignment_v,35.2,0.000014,,352416,362760,ZeroBias
HLT_ZeroBias_split_v,0.0076,0.00009,,352416,355769,ZeroBias[0-19]
Items per page:,,,,,,
All,,,,,,
1-717 of 717,,,,,,
