path (click to see more detail),act. lumi (fb-1),eff. lumi (fb-1),counts,first run,last run,dataset(s)
HLT_DoubleMediumDeepTauPFTauHPS30_L2NN_eta2p1_PFJet75_v,109.4,109.4,80878693,378981,386951,Tau
HLT_DoublePNetTauhPFJet30_Medium_L2NN_eta2p3_v,109.4,109.4,273872216,378981,386951,Tau
HLT_DoublePNetTauhPFJet30_Tight_L2NN_eta2p3_v,109.4,109.4,224784614,378981,386951,Tau
HLT_DoublePNetTauhPFJet26_L2NN_eta2p3_PFJet60_v,109.4,109.4,60641901,378981,386951,Tau
HLT_DoublePNetTauhPFJet26_L2NN_eta2p3_PFJet75_v,109.4,109.4,35154799,378981,386951,Tau
HLT_SinglePNetTauhPFJet130_Loose_L2NN_eta2p3_v,109.4,109.4,152300455,378981,386951,Tau
HLT_SinglePNetTauhPFJet130_Medium_L2NN_eta2p3_v,109.4,109.4,107522596,378981,386951,Tau
HLT_SinglePNetTauhPFJet130_Tight_L2NN_eta2p3_v,109.4,109.4,83694222,378981,386951,Tau
HLT_DoubleMediumChargedIsoDisplacedPFTauHPS36_Trk1_eta2p1_v,109.4,109.4,24974183,378981,386951,Tau
HLT_DoubleMediumChargedIsoDisplacedPFTauHPS32_Trk1_eta2p1_noDxy_v,109.4,4.4,16671797,378981,386951,Tau
HLT_DoubleMediumDeepTauPFTauHPS30_L2NN_eta2p1_OneProng_v,109.4,109.4,172072154,378981,386951,Tau
HLT_Random_v,109.5,2.7,62701455,378981,387721,ZeroBias
HLT_ZeroBias_v,109.5,0.00022,316029480,378981,387721,ZeroBias
HLT_ZeroBias_IsolatedBunches_v,100.7,0.086,10196919,378981,386951,ZeroBias
HLT_ZeroBias_FirstCollisionAfterAbortGap_v,109.5,0.097,63864662,378981,387721,ZeroBias
HLT_ZeroBias_FirstCollisionInTrain_v,109.5,0.19,64352764,378981,386951,ZeroBias
HLT_ZeroBias_FirstBXAfterTrain_v,109.5,0.0016,53157201,378981,386951,ZeroBias
HLT_ZeroBias_LastCollisionInTrain_v,109.5,0.0016,61667547,378981,386951,ZeroBias
HLT_ZeroBias_Alignment_v,109.5,0.000043,63203786,378981,386951,ZeroBias
Items per page:,,,,,,
All,,,,,,
1-681 of 681,,,,,,
